,id,Yield
9892,83943,11.14
9893,83944,8.82
9894,83945,10.51
9895,83946,8.19
9896,83947,9.38
9897,83948,10.85
9898,83949,4.66
9899,83950,7.73
9900,83951,9.25
9901,83952,9.27
9902,83953,6.84
9903,83954,10.69
9904,83955,11.28
9905,83956,11.3
9906,83957,12.97
9907,83958,12.72
9908,83959,5.46
9909,83960,11.3
9910,83961,9.23
9911,83962,10.76
9912,83963,7.68
9913,83964,14.03
9914,83965,15.21
9915,83966,9.52
9916,83967,10.85
9917,83968,10.18
9918,83969,9.8
9919,83970,12.21
9920,83971,14.02
9921,83972,15.2
9922,83973,13.32
9923,83974,10.85
9924,83975,10.45
9925,83976,4.84
9926,83977,12.76
9927,83978,12.32
9928,83979,9.54
9929,83980,10.85
9930,83981,10.43
9931,83982,10.97
9932,83983,7.95
9933,83984,4.72
9934,83985,12.09
9935,83986,12.53
9936,83987,9.92
9937,83988,11.75
9938,83989,6.79
9939,83990,11.82
9940,83991,5.19
9941,83992,9.01
9942,83993,10.31
9943,83994,9.71
9944,83995,10.31
9945,83996,11.29
9946,83997,7.95
9947,83998,10.93
9948,83999,11.95
9949,84000,6.79
9950,84001,10.3
9951,84002,9.54
9952,84003,5.57
9953,84004,8.4
9954,84005,11.01
9955,84006,10.89
9956,84007,5.61
9957,84008,10.31
9958,84009,11.68
9959,84010,9.44
9960,84011,6.79
9961,84012,12.35
9962,84013,11.02
9963,84014,4.53
9964,84015,7.47
9965,84016,12.78
9966,84017,11.3
9967,84018,4.33
9968,84019,6.67
9969,84020,11.74
9970,84021,7.58
9971,84022,10.69
9972,84023,11.28
9973,84024,11.18
9974,84025,14.37
9975,84026,10.69
9976,84027,10.69
9977,84028,13.74
9978,84029,8.57
9979,84030,10.86
9980,84031,9.27
9981,84032,10.31
9982,84033,11.13
9983,84034,12.1
9984,84035,9.97
9985,84036,13.4
9986,84037,8.03
9987,84038,11.14
9988,84039,14.03
9989,84040,11.82
9990,84041,9.93
9991,84042,6.73
9992,84043,9.99
9993,84044,11.75
9994,84045,9.65
9995,84046,9.47
9996,84047,6.25
9997,84048,11.3
9998,84049,9.72
